Campaign_ID,Platform,Budget,Impressions,Clicks,Engagement,Leads,Conversions,Revenue,Audience,Location,Campaign_Duration_Days,Objective,CTR,Conversion_Rate,CPC,ROI
CAMP_0194,Facebook,23524.69,164252,4896,12700,97,50,77155.55,45-54,Chennai,27,Sales,2.98,1.02,4.8,227.98
CAMP_0195,Instagram,34780.35,172124,5236,8076,365,253,977837.82,25-34,Hyderabad,24,Lead Generation,3.04,4.83,6.64,2711.47
CAMP_0196,Instagram,63952.9,354355,12759,27472,386,299,381179.89,18-24,Coimbatore,30,Website Traffic,3.6,2.34,5.01,496.03
CAMP_0197,Facebook,65643.26,431025,13751,18560,776,397,1024632.62,55+,Hyderabad,9,Sales,3.19,2.89,4.77,1460.91
CAMP_0198,YouTube,71441.55,376316,7570,11534,105,54,86561.09,35-44,Delhi,25,Lead Generation,2.01,0.71,9.44,21.16
CAMP_0199,YouTube,15641.11,67641,1133,1921,29,18,26718.33,45-54,Hyderabad,6,Brand Awareness,1.68,1.59,13.81,70.82
CAMP_0200,YouTube,85699.12,354766,7576,18071,285,193,316628.53,25-34,Bangalore,22,Sales,2.14,2.55,11.31,269.47
CAMP_0201,Facebook,55620.48,367735,12895,15984,864,390,1042867.24,18-24,Chennai,6,Website Traffic,3.51,3.02,4.31,1774.97
CAMP_0202,Google Ads,49775.57,157600,7378,19515,435,351,616369.45,35-44,Hyderabad,17,Lead Generation,4.68,4.76,6.75,1138.3
CAMP_0203,Google Ads,98204.27,301468,17577,23084,1240,840,1048520.44,25-34,Delhi,29,Sales,5.83,4.78,5.59,967.69
CAMP_0204,YouTube,75335.94,354425,5828,10504,134,89,336868.84,25-34,Mumbai,23,Sales,1.64,1.53,12.93,347.16
CAMP_0205,Facebook,16210.57,108302,2465,3278,87,70,199034.99,35-44,Chennai,7,Sales,2.28,2.84,6.58,1127.81
CAMP_0206,Google Ads,76871.22,254387,17266,41962,1754,1410,2065189.14,18-24,Coimbatore,26,Website Traffic,6.79,8.17,4.45,2586.56
CAMP_0207,Google Ads,14048.65,44962,2781,3966,327,137,355809.2,18-24,Bangalore,11,Lead Generation,6.19,4.93,5.05,2432.69
CAMP_0208,Facebook,7609.7,52571,1564,4091,76,32,36675.36,55+,Coimbatore,4,Brand Awareness,2.98,2.05,4.87,381.96
CAMP_0209,Google Ads,43344.46,137590,4405,9023,238,174,520181.27,45-54,Delhi,29,Brand Awareness,3.2,3.95,9.84,1100.11
CAMP_0210,Google Ads,99389.93,311665,15436,41948,1015,841,1787206.87,35-44,Delhi,9,Brand Awareness,4.95,5.45,6.44,1698.18
CAMP_0211,Facebook,21613.97,142802,4435,7382,259,177,225268.38,35-44,Coimbatore,19,Lead Generation,3.11,3.99,4.87,942.24
CAMP_0212,Facebook,68901.21,387207,8014,15442,469,261,407451.76,35-44,Chennai,18,Brand Awareness,2.07,3.26,8.6,491.36
CAMP_0213,Facebook,21472.63,140815,3692,8531,170,118,253054.51,18-24,Coimbatore,19,Website Traffic,2.62,3.2,5.82,1078.5
CAMP_0214,Google Ads,73854.76,225198,14095,35675,1339,622,2365507.57,45-54,Hyderabad,22,Lead Generation,6.26,4.41,5.24,3102.92
CAMP_0215,Facebook,53008.6,296053,6035,11311,225,191,291374.42,55+,Coimbatore,28,Sales,2.04,3.16,8.78,449.67
CAMP_0216,Google Ads,69597.31,224890,8630,22679,222,126,163143.69,25-34,Bangalore,25,Website Traffic,3.84,1.46,8.06,134.41
CAMP_0217,Instagram,24272.95,129906,3039,4221,154,126,347429.93,25-34,Bangalore,4,Sales,2.34,4.15,7.99,1331.35
CAMP_0218,Facebook,75834.69,412750,12253,28597,466,263,765674.29,35-44,Mumbai,13,Brand Awareness,2.97,2.15,6.19,909.66
CAMP_0219,Facebook,99583.81,579023,14587,25631,731,595,728796.9,45-54,Bangalore,4,Website Traffic,2.52,4.08,6.83,631.84
CAMP_0220,YouTube,68236.8,352093,8563,11664,278,144,277076.75,18-24,Coimbatore,3,Lead Generation,2.43,1.68,7.97,306.05
CAMP_0221,Facebook,51880.6,309813,8864,16121,268,196,361806.31,45-54,Bangalore,28,Website Traffic,2.86,2.21,5.85,597.38
CAMP_0222,Facebook,92701.53,594354,22275,58101,1053,869,1364675.68,45-54,Chennai,4,Sales,3.75,3.9,4.16,1372.12
CAMP_0223,Google Ads,6505.93,18568,794,2198,60,40,81451.89,18-24,Bangalore,25,Lead Generation,4.28,5.04,8.19,1151.96
CAMP_0224,Instagram,74342.73,482432,16360,29914,917,632,653229.29,35-44,Hyderabad,11,Website Traffic,3.39,3.86,4.54,778.67
CAMP_0225,Google Ads,89430.92,281022,13244,34676,862,346,1122970.41,45-54,Chennai,24,Website Traffic,4.71,2.61,6.75,1155.68
CAMP_0226,Google Ads,10859.09,32078,1955,3940,170,100,445855.37,25-34,Mumbai,28,Website Traffic,6.09,5.12,5.55,4005.83
CAMP_0227,LinkedIn,47756.1,113639,2090,4906,164,130,413733.89,18-24,Hyderabad,4,Website Traffic,1.84,6.22,22.85,766.35
CAMP_0228,Instagram,24448.35,158101,4155,5288,198,93,204588.4,55+,Coimbatore,30,Lead Generation,2.63,2.24,5.88,736.82
CAMP_0229,YouTube,58819.23,258628,5278,11040,127,95,313925.32,35-44,Coimbatore,17,Sales,2.04,1.8,11.14,433.71
CAMP_0230,Facebook,66706.58,393434,11161,14646,311,214,632895.87,18-24,Coimbatore,12,Website Traffic,2.84,1.92,5.98,848.78
CAMP_0231,YouTube,33749.2,181573,3402,5545,107,49,193468.1,55+,Hyderabad,17,Lead Generation,1.87,1.44,9.92,473.25
CAMP_0232,Instagram,48698.26,267891,9695,20426,269,132,414314.79,55+,Hyderabad,12,Sales,3.62,1.36,5.02,750.78
CAMP_0233,Facebook,31537.25,193377,4410,10987,357,201,639717.65,45-54,Hyderabad,27,Website Traffic,2.28,4.56,7.15,1928.45
CAMP_0234,Instagram,40092.16,184524,8127,17046,333,137,232624.78,45-54,Chennai,25,Sales,4.4,1.69,4.93,480.23
CAMP_0235,Google Ads,20156.3,62819,4048,10921,299,241,577498.19,45-54,Delhi,29,Sales,6.44,5.95,4.98,2765.1
CAMP_0236,Facebook,89128.15,496624,14778,36894,629,453,969373.71,18-24,Chennai,19,Lead Generation,2.98,3.07,6.03,987.62
CAMP_0237,Instagram,5950.99,31580,1528,2216,87,46,43292.01,18-24,Coimbatore,30,Sales,4.84,3.01,3.89,627.48
CAMP_0238,Google Ads,88828.87,232858,12094,22039,1412,706,1431634.3,35-44,Delhi,11,Lead Generation,5.19,5.84,7.34,1511.68
CAMP_0239,Facebook,59309.49,407312,12660,28733,602,418,1107626.28,45-54,Bangalore,20,Website Traffic,3.11,3.3,4.68,1767.54
CAMP_0240,Google Ads,36507.5,100700,5760,15560,299,168,513988.45,55+,Coimbatore,6,Sales,5.72,2.92,6.34,1307.9
CAMP_0241,LinkedIn,73690.43,138332,2847,7916,149,69,294246.93,25-34,Mumbai,11,Sales,2.06,2.42,25.88,299.3
CAMP_0242,LinkedIn,53236.45,109708,2507,6070,215,121,213057.95,35-44,Chennai,18,Brand Awareness,2.29,4.83,21.24,300.21
CAMP_0243,LinkedIn,52415.32,128102,2534,5367,133,104,150669.41,18-24,Hyderabad,6,Website Traffic,1.98,4.1,20.68,187.45
CAMP_0244,Instagram,15463.52,82850,3148,7588,107,41,165230.18,35-44,Chennai,18,Website Traffic,3.8,1.3,4.91,968.52
CAMP_0245,Google Ads,42004.02,127994,6342,10383,602,322,1381589.62,35-44,Hyderabad,21,Brand Awareness,4.95,5.08,6.62,3189.18
CAMP_0246,LinkedIn,27901.11,64376,1116,1846,62,52,138145.04,35-44,Delhi,3,Brand Awareness,1.73,4.66,25.0,395.12
CAMP_0247,Instagram,6491.11,35624,1476,3317,66,24,31554.71,35-44,Mumbai,25,Lead Generation,4.14,1.63,4.4,386.12
CAMP_0248,LinkedIn,39209.46,95761,1909,4954,103,82,217086.63,25-34,Delhi,8,Lead Generation,1.99,4.3,20.54,453.66
CAMP_0249,LinkedIn,13533.1,29497,555,1527,29,16,20703.94,45-54,Mumbai,12,Sales,1.88,2.88,24.38,52.99
CAMP_0250,YouTube,29398.85,131245,2382,4159,70,31,126463.51,55+,Chennai,18,Sales,1.81,1.3,12.34,330.16
CAMP_0251,Instagram,13789.08,90482,3399,8411,146,52,179365.7,35-44,Hyderabad,6,Sales,3.76,1.53,4.06,1200.78
CAMP_0252,Instagram,14589.45,81410,2239,5737,113,44,77796.1,35-44,Delhi,24,Sales,2.75,1.97,6.52,433.24
CAMP_0253,YouTube,23906.07,110668,1874,4117,51,22,90025.9,35-44,Mumbai,24,Lead Generation,1.69,1.17,12.76,276.58
CAMP_0254,Instagram,99985.68,546125,17838,31326,1156,419,1339310.97,45-54,Coimbatore,15,Website Traffic,3.27,2.35,5.61,1239.5
CAMP_0255,Google Ads,5207.49,13112,409,896,26,13,56312.72,18-24,Coimbatore,18,Sales,3.12,3.18,12.73,981.38
CAMP_0256,Facebook,65673.9,439124,13648,29140,902,336,1488388.43,18-24,Delhi,22,Website Traffic,3.11,2.46,4.81,2166.33
CAMP_0257,LinkedIn,18418.15,46366,891,1934,60,42,38296.21,25-34,Hyderabad,8,Sales,1.92,4.71,20.67,107.93
CAMP_0258,Facebook,92459.67,635924,16675,36532,794,603,803661.0,18-24,Delhi,28,Brand Awareness,2.62,3.62,5.54,769.2
CAMP_0259,Facebook,13895.12,82967,2213,5655,130,103,295498.8,35-44,Chennai,13,Sales,2.67,4.65,6.28,2026.64
CAMP_0260,Google Ads,95731.0,295014,15877,23373,1978,1235,5361221.88,35-44,Mumbai,26,Sales,5.38,7.78,6.03,5500.3
CAMP_0261,Facebook,63038.01,404994,9729,17392,501,412,1845447.33,35-44,Chennai,5,Sales,2.4,4.23,6.48,2827.52
CAMP_0262,LinkedIn,5120.47,11665,217,464,17,6,17656.01,25-34,Coimbatore,22,Lead Generation,1.86,2.76,23.6,244.81
CAMP_0263,Google Ads,89930.68,296343,15567,25737,1025,427,651467.65,35-44,Mumbai,12,Brand Awareness,5.25,2.74,5.78,624.41
CAMP_0264,Instagram,54562.62,308050,10057,27808,528,262,389588.78,18-24,Delhi,30,Sales,3.26,2.61,5.43,614.02
CAMP_0265,YouTube,29953.62,132217,2699,4375,92,68,248192.38,45-54,Chennai,3,Sales,2.04,2.52,11.1,728.59
CAMP_0266,Facebook,77891.52,492155,12906,25185,651,516,1563983.43,45-54,Bangalore,22,Website Traffic,2.62,4.0,6.04,1907.9
CAMP_0267,Facebook,93033.23,627918,18463,48074,947,624,1794365.69,55+,Hyderabad,13,Brand Awareness,2.94,3.38,5.04,1828.74
CAMP_0268,Facebook,50950.63,392735,12543,16658,694,376,968859.4,18-24,Hyderabad,28,Sales,3.19,3.0,4.06,1801.57
CAMP_0269,Instagram,34977.58,186564,5406,13586,191,130,456363.01,35-44,Bangalore,28,Website Traffic,2.9,2.4,6.47,1204.73
CAMP_0270,Instagram,79949.79,452203,15501,32763,654,288,1148830.57,45-54,Coimbatore,14,Website Traffic,3.43,1.86,5.16,1336.94
CAMP_0271,YouTube,69769.62,307918,7071,8845,318,184,366279.43,18-24,Mumbai,16,Lead Generation,2.3,2.6,9.87,424.98
CAMP_0272,YouTube,89431.49,416509,6725,17785,156,94,159358.57,45-54,Hyderabad,27,Website Traffic,1.61,1.4,13.3,78.19
CAMP_0273,YouTube,70788.83,346882,8565,10815,267,107,354460.72,35-44,Bangalore,10,Sales,2.47,1.25,8.26,400.73
CAMP_0274,LinkedIn,28135.19,61482,1516,3069,92,34,142563.25,45-54,Delhi,13,Lead Generation,2.47,2.24,18.56,406.71
CAMP_0275,Instagram,93507.63,434456,13682,17492,661,479,1031462.69,55+,Bangalore,6,Lead Generation,3.15,3.5,6.83,1003.08
CAMP_0276,Instagram,14959.4,89946,2790,3666,125,77,144822.65,55+,Coimbatore,30,Sales,3.1,2.76,5.36,868.1
CAMP_0277,YouTube,30454.56,139874,2825,7400,69,36,61704.46,45-54,Coimbatore,9,Brand Awareness,2.02,1.27,10.78,102.61
CAMP_0278,Facebook,54418.49,330809,10297,24974,527,300,544850.18,18-24,Chennai,12,Website Traffic,3.11,2.91,5.28,901.22
CAMP_0279,Facebook,58745.49,350555,10718,16239,381,316,437900.17,18-24,Hyderabad,21,Lead Generation,3.06,2.95,5.48,645.42
CAMP_0280,YouTube,6454.51,30069,451,989,13,7,21338.81,18-24,Chennai,27,Brand Awareness,1.5,1.55,14.31,230.6
CAMP_0281,YouTube,79154.41,339763,6023,14886,239,96,183453.49,45-54,Bangalore,28,Sales,1.77,1.59,13.14,131.77
CAMP_0282,Instagram,39352.7,208499,7281,19101,370,215,669466.94,18-24,Mumbai,6,Website Traffic,3.49,2.95,5.4,1601.2
CAMP_0283,Instagram,43609.76,218076,6796,13247,383,258,309320.45,35-44,Mumbai,4,Website Traffic,3.12,3.8,6.42,609.29
CAMP_0284,Google Ads,81890.11,241937,10513,27712,812,289,380221.25,55+,Coimbatore,28,Lead Generation,4.35,2.75,7.79,364.31
CAMP_0285,Facebook,41031.92,269392,9580,19280,414,214,605643.74,35-44,Mumbai,23,Website Traffic,3.56,2.23,4.28,1376.03
CAMP_0286,Google Ads,9486.36,26369,1242,2858,102,56,153524.64,18-24,Mumbai,20,Website Traffic,4.71,4.51,7.64,1518.37
CAMP_0287,Instagram,21761.78,132041,4253,11766,256,149,279737.92,35-44,Mumbai,16,Website Traffic,3.22,3.5,5.12,1185.46
CAMP_0288,Facebook,95810.8,542339,14717,23216,667,334,1295142.14,18-24,Bangalore,28,Website Traffic,2.71,2.27,6.51,1251.77
CAMP_0289,Instagram,11688.51,65715,1695,2491,139,95,149470.13,45-54,Mumbai,18,Sales,2.58,5.6,6.9,1178.78
CAMP_0290,Facebook,38718.46,251379,7273,12708,255,210,461659.81,35-44,Delhi,24,Brand Awareness,2.89,2.89,5.32,1092.35
CAMP_0291,Google Ads,52802.02,175892,10357,15153,373,301,872852.48,45-54,Mumbai,13,Sales,5.89,2.91,5.1,1553.07
CAMP_0292,Google Ads,51861.68,172763,8702,14399,614,419,1685201.23,45-54,Mumbai,12,Sales,5.04,4.81,5.96,3149.42
CAMP_0293,YouTube,5376.19,24273,479,1144,18,11,26474.62,25-34,Chennai,19,Lead Generation,1.97,2.3,11.22,392.44
CAMP_0294,Instagram,52610.46,288269,10222,20076,482,368,859266.55,18-24,Bangalore,16,Website Traffic,3.55,3.6,5.15,1533.26
CAMP_0295,Google Ads,41458.38,135740,4811,8660,508,390,1164670.55,55+,Coimbatore,24,Sales,3.54,8.11,8.62,2709.25
CAMP_0296,Instagram,97347.54,552849,15000,26849,857,655,1336267.79,18-24,Chennai,6,Website Traffic,2.71,4.37,6.49,1272.68
CAMP_0297,YouTube,20120.11,88925,1939,2930,48,21,72513.5,55+,Hyderabad,21,Sales,2.18,1.08,10.38,260.4
CAMP_0298,Google Ads,38644.65,124349,6191,11861,408,148,265705.2,18-24,Bangalore,4,Sales,4.98,2.39,6.24,587.56
CAMP_0299,Facebook,44850.74,276569,6990,15374,436,367,1417906.55,45-54,Delhi,9,Lead Generation,2.53,5.25,6.42,3061.39
CAMP_0300,Google Ads,42115.89,125289,8009,11394,909,754,1417876.1,35-44,Bangalore,11,Brand Awareness,6.39,9.41,5.26,3266.61
CAMP_0301,Google Ads,68253.93,206838,10079,27783,360,228,1020009.11,35-44,Hyderabad,30,Brand Awareness,4.87,2.26,6.77,1394.43
CAMP_0302,Facebook,25473.72,165406,6281,11992,353,299,609740.21,25-34,Hyderabad,21,Sales,3.8,4.76,4.06,2293.6
CAMP_0303,Facebook,26001.8,150445,2882,7830,99,73,296655.51,55+,Hyderabad,18,Lead Generation,1.92,2.53,9.02,1040.9
CAMP_0304,Facebook,74275.04,505306,8515,12053,379,231,538341.21,55+,Coimbatore,24,Website Traffic,1.69,2.71,8.72,624.79
CAMP_0305,Facebook,52527.6,313661,10172,24693,502,273,487522.7,55+,Mumbai,27,Website Traffic,3.24,2.68,5.16,828.13
CAMP_0306,LinkedIn,44439.79,80901,1198,2621,78,50,85709.39,45-54,Bangalore,18,Sales,1.48,4.17,37.09,92.87
CAMP_0307,Instagram,21074.29,122255,3231,8117,207,126,499046.77,55+,Mumbai,20,Brand Awareness,2.64,3.9,6.52,2268.04
CAMP_0308,Instagram,22815.09,99358,3743,8089,223,189,380175.53,35-44,Mumbai,25,Lead Generation,3.77,5.05,6.1,1566.33
CAMP_0309,YouTube,6002.41,25075,479,1313,11,7,14831.79,45-54,Delhi,23,Brand Awareness,1.91,1.46,12.53,147.1
CAMP_0310,Google Ads,13685.5,51055,3268,7200,273,210,337926.75,18-24,Hyderabad,23,Website Traffic,6.4,6.43,4.19,2369.23
CAMP_0311,Instagram,57899.68,348942,9939,24404,489,370,1613484.52,55+,Coimbatore,13,Brand Awareness,2.85,3.72,5.83,2686.69
CAMP_0312,Google Ads,89727.95,302324,17713,46127,1145,442,787236.56,55+,Delhi,9,Website Traffic,5.86,2.5,5.07,777.36
CAMP_0313,Google Ads,32280.65,91848,4587,10749,367,144,257874.77,18-24,Chennai,11,Lead Generation,4.99,3.14,7.04,698.85
CAMP_0314,LinkedIn,36135.99,79103,1188,2422,60,41,176219.33,55+,Coimbatore,6,Lead Generation,1.5,3.45,30.42,387.66
CAMP_0315,YouTube,15982.53,79863,2200,3600,83,40,165729.44,18-24,Mumbai,27,Sales,2.75,1.82,7.26,936.94
CAMP_0316,Facebook,41919.94,275406,9261,23775,371,252,452611.95,45-54,Coimbatore,15,Sales,3.36,2.72,4.53,979.71
CAMP_0317,Instagram,8536.06,51732,1439,2833,66,28,112364.34,35-44,Hyderabad,29,Brand Awareness,2.78,1.95,5.93,1216.35
CAMP_0318,Google Ads,92172.07,329090,17519,38421,1004,551,991449.33,18-24,Chennai,28,Lead Generation,5.32,3.15,5.26,975.65
CAMP_0319,Google Ads,68945.58,226833,15791,20951,1472,591,711605.96,25-34,Hyderabad,27,Lead Generation,6.96,3.74,4.37,932.13
CAMP_0320,Google Ads,99121.14,279257,12627,25200,1015,498,1918943.83,18-24,Chennai,6,Sales,4.52,3.94,7.85,1835.96
CAMP_0321,Facebook,88868.2,582015,13556,31410,696,274,1007664.97,55+,Delhi,21,Website Traffic,2.33,2.02,6.56,1033.89
CAMP_0322,Facebook,49934.11,306208,9299,19849,490,409,801967.87,45-54,Mumbai,4,Brand Awareness,3.04,4.4,5.37,1506.05
CAMP_0323,Facebook,54370.08,304721,12019,23049,682,373,456738.63,45-54,Chennai,11,Brand Awareness,3.94,3.1,4.52,740.06
CAMP_0324,Google Ads,23104.72,77369,4297,6693,268,215,353283.7,18-24,Chennai,14,Sales,5.55,5.0,5.38,1429.05
CAMP_0325,LinkedIn,48893.74,119101,2549,4322,107,89,327146.53,35-44,Chennai,4,Lead Generation,2.14,3.49,19.18,569.1
CAMP_0326,Facebook,90787.65,563160,12881,29897,475,382,1670521.2,25-34,Coimbatore,8,Sales,2.29,2.97,7.05,1740.03
CAMP_0327,Facebook,9831.08,63020,1879,2929,65,38,69631.48,45-54,Delhi,7,Sales,2.98,2.02,5.23,608.28
CAMP_0328,Facebook,87037.9,453786,11884,26083,638,472,1815185.35,55+,Coimbatore,7,Sales,2.62,3.97,7.32,1985.51
CAMP_0329,Instagram,37390.04,226397,9679,20748,429,183,314862.03,55+,Mumbai,22,Sales,4.28,1.89,3.86,742.1
CAMP_0330,Google Ads,90453.71,300606,21291,58607,2314,920,3078836.5,35-44,Chennai,24,Website Traffic,7.08,4.32,4.25,3303.77
CAMP_0331,Instagram,94383.59,534850,24137,31312,1681,1325,1591336.25,45-54,Delhi,7,Website Traffic,4.51,5.49,3.91,1586.03
CAMP_0332,YouTube,68732.16,281116,5164,7090,167,61,183430.92,18-24,Delhi,29,Lead Generation,1.84,1.18,13.31,166.88
CAMP_0333,Google Ads,68120.26,184872,10233,20566,738,617,1153224.59,55+,Bangalore,6,Sales,5.54,6.03,6.66,1592.92
CAMP_0334,Google Ads,48011.66,174361,10237,20918,784,538,2277378.43,35-44,Mumbai,11,Website Traffic,5.87,5.26,4.69,4643.39
CAMP_0335,Google Ads,84376.32,242591,11766,14871,1058,592,1150317.09,45-54,Delhi,24,Lead Generation,4.85,5.03,7.17,1263.32
CAMP_0336,Google Ads,96353.21,304336,17133,43199,1125,473,1104164.82,45-54,Chennai,29,Sales,5.63,2.76,5.62,1045.96
CAMP_0337,YouTube,78632.77,329723,8057,16046,347,247,969831.87,45-54,Chennai,12,Brand Awareness,2.44,3.07,9.76,1133.37
CAMP_0338,Facebook,64083.99,327184,8254,14483,350,221,547591.26,45-54,Delhi,18,Website Traffic,2.52,2.68,7.76,754.49
CAMP_0339,Instagram,62645.33,360503,10076,17232,437,308,541551.5,45-54,Coimbatore,12,Lead Generation,2.79,3.06,6.22,764.47
CAMP_0340,Google Ads,85699.64,280749,13302,34296,1012,566,1625076.31,55+,Mumbai,12,Brand Awareness,4.74,4.25,6.44,1796.25
CAMP_0341,Instagram,56414.36,271571,6588,9979,329,126,494420.01,35-44,Chennai,21,Sales,2.43,1.91,8.56,776.41
CAMP_0342,Instagram,81366.69,492116,18168,26465,802,407,1000991.84,45-54,Delhi,12,Sales,3.69,2.24,4.48,1130.22
CAMP_0343,Google Ads,53344.1,159678,7667,11816,584,296,408005.97,25-34,Chennai,8,Sales,4.8,3.86,6.96,664.86
CAMP_0344,Instagram,10932.21,55474,1516,3335,74,26,59256.94,25-34,Delhi,19,Website Traffic,2.73,1.72,7.21,442.04
CAMP_0345,Instagram,41474.97,209252,7334,18317,305,108,468299.93,35-44,Mumbai,7,Lead Generation,3.5,1.47,5.66,1029.11
CAMP_0346,Facebook,47221.89,315707,8823,15260,385,198,229537.01,18-24,Delhi,28,Brand Awareness,2.79,2.24,5.35,386.08
CAMP_0347,Facebook,18453.64,97585,2474,3655,81,58,137483.35,18-24,Bangalore,8,Lead Generation,2.54,2.34,7.46,645.02
CAMP_0348,Google Ads,14737.15,41477,2614,4012,357,236,762965.26,18-24,Delhi,29,Website Traffic,6.3,9.03,5.64,5077.16
CAMP_0349,Instagram,55869.17,321101,9229,20218,463,217,256638.05,25-34,Delhi,26,Lead Generation,2.87,2.35,6.05,359.36
CAMP_0350,Facebook,13088.65,83759,1426,2273,72,47,100665.97,18-24,Mumbai,29,Website Traffic,1.7,3.3,9.18,669.11
CAMP_0351,Instagram,33779.79,172322,6838,17804,237,160,685773.13,55+,Delhi,17,Sales,3.97,2.34,4.94,1930.13
CAMP_0352,YouTube,75736.71,379684,6785,9270,161,98,99008.27,45-54,Mumbai,27,Brand Awareness,1.79,1.44,11.16,30.73
CAMP_0353,Facebook,96621.06,550109,13410,16786,811,495,1785104.03,25-34,Bangalore,29,Sales,2.44,3.69,7.21,1747.53
CAMP_0354,Google Ads,73197.71,224927,10780,14460,1383,740,2907422.91,35-44,Mumbai,21,Lead Generation,4.79,6.86,6.79,3872.01
CAMP_0355,Google Ads,99299.43,301847,16780,42840,1486,612,1161220.19,35-44,Chennai,20,Sales,5.56,3.65,5.92,1069.41
CAMP_0356,Facebook,71342.11,433865,11549,25892,698,379,634056.29,45-54,Mumbai,6,Brand Awareness,2.66,3.28,6.18,788.75
CAMP_0357,Google Ads,32910.47,101238,6558,17919,285,149,624809.93,25-34,Bangalore,10,Sales,6.48,2.27,5.02,1798.51
CAMP_0358,Facebook,68844.99,422529,15334,26652,790,510,1861707.11,18-24,Hyderabad,29,Brand Awareness,3.63,3.33,4.49,2604.2
CAMP_0359,LinkedIn,71704.89,156316,2470,3805,129,100,130817.06,18-24,Delhi,18,Brand Awareness,1.58,4.05,29.03,82.44
CAMP_0360,Facebook,40314.06,248296,5778,12129,219,118,196341.39,55+,Mumbai,26,Sales,2.33,2.04,6.98,387.03
CAMP_0361,Instagram,6682.82,40350,1170,2411,61,43,134885.78,55+,Delhi,21,Website Traffic,2.9,3.68,5.71,1918.4
CAMP_0362,Facebook,71803.98,440431,13307,28552,656,496,1195310.87,18-24,Coimbatore,22,Lead Generation,3.02,3.73,5.4,1564.69
CAMP_0363,Instagram,7061.51,41402,1297,2278,43,20,54300.55,35-44,Chennai,5,Website Traffic,3.13,1.54,5.44,668.97
CAMP_0364,Facebook,64962.87,410849,10468,12660,501,401,1734546.66,35-44,Chennai,12,Website Traffic,2.55,3.83,6.21,2570.06
CAMP_0365,LinkedIn,20543.57,46990,648,814,30,12,28954.17,55+,Coimbatore,4,Sales,1.38,1.85,31.7,40.94
CAMP_0366,Instagram,58732.34,346597,6681,15113,386,309,1258883.05,45-54,Coimbatore,6,Lead Generation,1.93,4.63,8.79,2043.42
CAMP_0367,LinkedIn,52871.74,106775,1574,3207,84,36,118032.52,18-24,Mumbai,8,Lead Generation,1.47,2.29,33.59,123.24
CAMP_0368,LinkedIn,6283.8,14665,324,814,17,9,12040.47,55+,Coimbatore,13,Website Traffic,2.21,2.78,19.39,91.61
CAMP_0369,Google Ads,39472.25,121257,7193,12089,504,329,1177894.13,55+,Hyderabad,16,Sales,5.93,4.57,5.49,2884.11
CAMP_0370,Google Ads,62103.66,179153,9514,23830,519,417,1156237.86,18-24,Delhi,18,Lead Generation,5.31,4.38,6.53,1761.79
CAMP_0371,Google Ads,85617.62,284160,17682,33256,1119,535,915037.3,18-24,Delhi,29,Website Traffic,6.22,3.03,4.84,968.75
CAMP_0372,Google Ads,89421.0,269931,11405,15451,935,684,1328586.25,35-44,Bangalore,23,Lead Generation,4.23,6.0,7.84,1385.77
CAMP_0373,Google Ads,50965.75,164078,9116,25203,723,510,1482262.33,45-54,Coimbatore,21,Sales,5.56,5.59,5.59,2808.35
CAMP_0374,Facebook,74200.14,363119,6898,13928,232,100,306612.9,45-54,Coimbatore,4,Sales,1.9,1.45,10.76,313.22
CAMP_0375,Google Ads,35063.18,115937,6774,14951,636,375,1644538.15,18-24,Hyderabad,27,Sales,5.84,5.54,5.18,4590.21
CAMP_0376,Instagram,37507.71,251553,8426,19155,209,123,489170.08,25-34,Chennai,19,Lead Generation,3.35,1.46,4.45,1204.19
CAMP_0377,YouTube,23474.03,106635,2354,4190,91,46,75486.99,55+,Chennai,11,Brand Awareness,2.21,1.95,9.97,221.58
CAMP_0378,Google Ads,58385.07,178606,11888,28484,949,702,2587832.76,55+,Delhi,19,Lead Generation,6.66,5.91,4.91,4332.35
CAMP_0379,YouTube,34883.59,152710,3655,9475,93,76,70668.64,18-24,Delhi,17,Brand Awareness,2.39,2.08,9.54,102.58
CAMP_0380,Instagram,13015.24,75521,1891,3441,105,74,101180.97,25-34,Mumbai,9,Sales,2.5,3.91,6.88,677.4
CAMP_0381,Google Ads,70075.58,213659,14253,32086,1192,997,1614064.73,35-44,Hyderabad,24,Website Traffic,6.67,7.0,4.92,2203.32
CAMP_0382,Facebook,72236.55,474867,12795,30854,726,272,829577.61,18-24,Bangalore,25,Brand Awareness,2.69,2.13,5.65,1048.42
CAMP_0383,Facebook,39199.28,278755,5037,7577,220,81,129670.15,18-24,Bangalore,21,Sales,1.81,1.61,7.78,230.8
CAMP_0384,YouTube,12288.72,59616,1227,2125,50,40,88599.3,55+,Hyderabad,5,Sales,2.06,3.26,10.02,620.98
CAMP_0385,Facebook,45498.28,280391,8765,12044,395,316,560586.28,18-24,Bangalore,29,Brand Awareness,3.13,3.61,5.19,1132.1
CAMP_0386,YouTube,47021.87,194662,3342,7231,73,29,61326.3,18-24,Chennai,3,Website Traffic,1.72,0.87,14.07,30.42
CAMP_0387,Instagram,68523.73,368255,14611,36257,719,380,1631273.58,18-24,Bangalore,6,Sales,3.97,2.6,4.69,2280.6
CAMP_0388,Google Ads,34964.56,107860,4946,10769,319,245,1100185.94,55+,Bangalore,30,Brand Awareness,4.59,4.95,7.07,3046.57
